row ID,agent_city,agent_firm_name,agent_state,case_number,case_received_date,case_status,class_of_admission,country_of_citizenship,decision_date,employer_address_1,employer_address_2,employer_city,employer_country,employer_decl_info_title,employer_name,employer_num_employees,employer_phone,employer_phone_ext,employer_postal_code,employer_state,employer_yr_estab,foreign_worker_info_alt_edu_experience,foreign_worker_info_birth_country,foreign_worker_info_city,foreign_worker_info_education,year,decision_year,decision_month
230528,farmington hills,law offices of kevin m. wilhelmi,mi,A-16187-29257,2016-07-05,Certified,H-1B,INDIA,2016-10-13,"5660 w. chandler blvd., ste. 1",None,chandler,UNITED STATES OF AMERICA,president & ceo,"intraedge, inc",392,6022849641,,85226,az,2002,,,PHOENIX,Bachelor's,2016,2016,10
18610,atlanta,subhani & subhani llc,ga,A-15296-31756,2015-10-23,Certified,H-1B,INDIA,2016-05-13,1200 abernathy rd,1700,atlanta,UNITED STATES OF AMERICA,human resources,agility technologies llc,45,4042369501,,30328,ga,2007,,,ATLANTA,Bachelor's,2015,2016,5
124556,boston,"fragomen, del rey, bernsen & loewy, llp",ma,A-15201-99853,2015-08-12,Certified-Expired,H-1B,INDIA,2016-02-08,1111 old eagle school road,None,wayne,UNITED STATES OF AMERICA,hr operations manager,"dll management services, llc",5400,6103865690,,19087,pa,1999,,,CHESTERBROOK,Bachelor's,2015,2016,2
267032,new york,"fragomen, del rey, bernsen & loewy, llp",ny,A-15324-42253,2016-01-07,Certified,H-1B,INDIA,2016-08-22,10 south dearborn street,IL1-0043,chicago,UNITED STATES OF AMERICA,executive director & assistant general counsel,jp morgan chase & co,239000,3127322655,,60603,il,1838,,,JERSEY CITY,Master's,2016,2016,8
90806,northampton,curran & berger llp,ma,A-15118-71020,2015-08-13,Certified-Expired,H-1B,INDIA,2016-01-26,"division of human resources, whitmore administration building, room 325",181 PRESIDENTS DRIVE,amherst,UNITED STATES OF AMERICA,compensation supervisor,university of massachusetts amherst,6200,4135456108,,1003,ma,1863,,,HADLEY,Doctorate,2015,2016,1
324517,,,,A-14318-25759,2014-12-18,Certified,E-2,FRANCE,2015-07-02,60 broad street,STE 3502,new york,UNITED STATES OF AMERICA,managing director,mediakeys inc,4,6463560449,,10004,new york,2005,A,FRANCE,NEW YORK,Master's,2014,2015,7
180399,jacksonville,"constangy, brooks & smith, llp",fl,A-14309-22783,2014-12-02,Certified,H-1B,RUSSIA,2015-06-12,60 broadhollow road,,melville,UNITED STATES OF AMERICA,hr generalist,"analysis & design application co., ltd.",312,6315492300,,11747,new york,1980,N,RUSSIA,SAMMAMISH,Master's,2014,2015,6
347539,new york,"fragomen, del rey, bernsen & loewy, llp",ny,A-16265-54916,2016-10-07,Withdrawn,H-1B,INDIA,2016-10-18,10 south dearborn street,IL1-0043,chicago,UNITED STATES OF AMERICA,executive director & assistant general counsel,jp morgan chase & co,239000,3127322655,,60603,il,1838,,,MCKINNEY,Bachelor's,2016,2016,10
276424,calabasas hills,,ca,A-16102-95767,2016-04-29,Certified,H-1B,INDIA,2016-07-20,7000 n. mopac expressway,SUITE 450,austin,UNITED STATES OF AMERICA,hr & recruiting coordinator,"bp3 global, inc.",76,5126003239,245,78731,tx,2007,,,RICHARDSON,Bachelor's,2016,2016,7
282757,san francisco,tafapolsky & smith,ca,A-15140-78520,2015-07-13,Certified-Expired,L-1,INDIA,2016-02-10,one microsoft way,None,redmond,UNITED STATES OF AMERICA,microsoft in-house attorney,microsoft corporation,60000,4255383872,,98052,wa,1975,,,BELLEVUE,Bachelor's,2015,2016,2
286977,atlanta,subhani & subhani llc,ga,A-15138-77239,2015-05-18,Certified-Expired,H-1B,INDIA,2015-12-01,1200 abernathy rd,1700,atlanta,UNITED STATES OF AMERICA,human resources,agility technologies llc,45,4042369501,,30328,ga,2007,,,CHARLOTTE,Master's,2015,2015,12
277724,,,,A-16030-67328,2016-02-01,Certified,L-1,INDIA,2016-06-02,211 quality circle,None,college station,UNITED STATES OF AMERICA,immigration specialist,cognizant technology solutions us corporation,35000,2012909573,,77845,tx,1994,,,BENTONVILLE,Bachelor's,2016,2016,6
248724,sherman oaks,"que hirschi law, pc",ca,A-16027-65815,2016-01-27,Certified,H-1B,INDIA,2016-05-16,26533 evergreen road,SUITE 500,southfield,UNITED STATES OF AMERICA,"director, human resources",covisint corporation,350,3139614138,,48076,mi,2008,,,FARMINGTON HILLS,Master's,2016,2016,5
238673,los angeles,worldview law group,ca,A-13259-97048,2013-09-16,Denied,H-1B,JAPAN,2015-04-24,45 west 34th street,SUITE 1102,new york,UNITED STATES OF AMERICA,president and owner,tabata oxford personnel llc,70,2129830055,,10001,new york,1998,A,JAPAN,LOS ANGELES,Bachelor's,2013,2015,4
330165,houston,berry appleman & leiden llp,tx,A-15288-28733,2015-10-27,Certified-Expired,H-1B,CHINA,2016-03-09,601 jefferson street,None,houston,UNITED STATES OF AMERICA,hr associate - global mobility - immigration,"kbr technical services, inc.",25000,7137532000,,77002,tx,1989,,,HOUSTON,Master's,2015,2016,3
271647,boston,seyfarth shaw llp,ma,A-14317-25497,2014-11-18,Certified,H-1B,INDIA,2015-05-15,4707 executive drive,,san diego,UNITED STATES OF AMERICA,"executive vp, deputy general counsel",lpl financial llc,2720,8584509606,,92121-3091,california,1989,Y,INDIA,SAN DIEGO,Bachelor's,2014,2015,5
255830,san francisco,berry appleman & leiden llp,ca,A-14259-07459,2014-09-22,Certified-Expired,H-1B,INDIA,2015-02-12,900 metro center boulevard,,foster city,UNITED STATES OF AMERICA,global immigration and mobility manager,inovant llc,9500,6504323200,,94404,california,1979,A,INDIA,FOSTER CITY,Master's,2014,2015,2
304506,"toronto, on, canada",egan llp,,A-14196-88715,2014-07-16,Certified-Expired,L-1,INDIA,2015-10-02,one microsoft way,None,redmond,UNITED STATES OF AMERICA,microsoft in-house attorney,microsoft corporation,58000,4255383872,,98052,wa,1975,,,BELLEVUE,Bachelor's,2014,2015,10
55939,bayside,law office of shiauh wei lin,ny,A-15326-42364,2015-11-23,Certified,H-1B,UGANDA,2016-07-18,"182-09 149th road, 2nd floor",None,jamaica,UNITED STATES OF AMERICA,cfo,cts global logistics (georgia) inc,22,7182153880,,11434,ny,2009,,,WOODSIDE,Master's,2015,2016,7
91287,san jose,immigration law group llp,ca,A-15224-07832,2015-08-19,Certified-Expired,H-1B,INDIA,2016-02-11,1196 borregas ave,Suite 101,sunnyvale,UNITED STATES OF AMERICA,president and ceo,niara inc,42,4082420088,,94024,ca,2013,,,SUNNYVALE,Master's,2015,2016,2
51878,san francisco,berry appleman & leiden llp,ca,A-14155-75129,2014-06-12,Certified-Expired,H-1B,INDIA,2014-11-17,500 oracle parkway,,redwood shores,UNITED STATES OF AMERICA,immigration specialist,"oracle america, inc.",120000,6505067000,,94065,california,1977,A,INDIA,AUSTIN,Bachelor's,2014,2014,11
156145,new york,"fragomen, del rey, bernsen & loewy, llp",ny,A-16175-25469,2016-07-11,Certified,L-1,CANADA,2016-10-20,1166 avenue of the americas,None,new york,UNITED STATES OF AMERICA,"director, global mobility",mercer health & benefits llc,2305,2122844922,,10036,ny,2005,,,IRVINE,Bachelor's,2016,2016,10
78236,santa clara,"fragomen, del rey, bernsen & loewy, llp",ca,A-16042-72109,2016-02-24,Certified,H-1B,INDIA,2016-06-13,170 west tasman drive,MAIL STOP: SJC 05/1/4,san jose,UNITED STATES OF AMERICA,relocation specialist,"cisco systems, inc.",71833,4085264000,,95134,ca,1984,,,REDMOND,Master's,2016,2016,6
303052,vancouver,pwc law llp,,A-15140-78491,2015-07-07,Withdrawn,H-1B,INDIA,2015-07-13,300 madison avenue,,new york,UNITED STATES OF AMERICA,immigration manager,pricewaterhousecoopers,30000,6464713000,,10017,new york,1998,Y,INDIA,ARLINGTON,Master's,2015,2015,7
355765,santa monica,wolfsdorf rosenthal llp,ca,A-16084-88768,2016-03-31,Certified,H-1B,INDIA,2016-06-24,"5757 wilshire blvd, suite 300",None,los angeles,UNITED STATES OF AMERICA,hr manager,"defy media, llc",324,3103604141,,90036,ca,2013,,,LOS ANGELES,Master's,2016,2016,6
161389,north patomac,"farhat tasneem ahmed, p.c.",md,A-15098-64982,2015-04-17,Certified-Expired,H-1B,INDIA,2015-10-15,403 new karner road,None,albany,UNITED STATES OF AMERICA,vice president of operations,applied high voltage llc,40,5187134414,107,12205,ny,2013,,,GAITHERSBURG,Master's,2015,2015,10
80336,owings mills,murthy law firm,md,A-16014-61414,2016-02-05,Certified,H-1B,INDIA,2016-09-14,"9477 b, silver king court",None,fairfax,UNITED STATES OF AMERICA,president,"hadiamondstar software solutions, llc",78,7038760070,,22031,va,2005,,,ORLANDO,Master's,2016,2016,9
33938,phoenix,"fragomen, del rey, bernsen & loewy, llp",az,A-14290-16908,2014-11-16,Certified,H-1B,INDIA,2015-05-05,2200 mission college blvd.,,santa clara,UNITED STATES OF AMERICA,u.s. immigration ops manager,intel corporation,46544,4087658080,,95052,california,1968,A,INDIA,HILLSBORO,Master's,2014,2015,5
276952,los angeles,"fragomen, del rey, bernsen & loewy llp",ca,A-14120-64980,2014-05-07,Certified-Expired,H-1B,CHINA,2014-10-21,44100 osgood road,,fremont,UNITED STATES OF AMERICA,global mobility specialist,"western digital (fremont), llc",47725,5106836100,,94539,california,2003,A,CHINA,DUBLIN,Master's,2014,2014,10
102802,santa clara,"fragomen, del rey, bernsen & loewy, llp",ca,A-15341-47561,2016-02-08,Certified,H-1B,INDIA,2016-05-26,2100 seaport blvd.,None,redwood city,UNITED STATES OF AMERICA,global mob & imm mgr / benefits & mobility analyst,informatica llc,3600,6503855953,,94063,ca,1993,,,FREMONT,Bachelor's,2016,2016,5
103365,new york,rana law firm,ny,A-16133-09458,2016-06-01,Certified,H-1B,INDIA,2016-08-31,266 fernwood avenue,BUILDING PCC-B,edison,UNITED STATES OF AMERICA,vice president (operation),ksoft systems inc,43,7326962556,,8837,nj,1996,,,ASHBURN,Master's,2016,2016,8
93752,owings mills,murthy law firm,md,A-13218-85939,2013-08-14,Certified-Expired,H-1B,INDIA,2015-03-26,555 us highway 1 south,SUITE 230,iselin,UNITED STATES OF AMERICA,hr manager,"prutech solutions, inc",165,7324041600,115,8830,new jersey,1998,A,INDIA,ISELIN,Master's,2013,2015,3
14630,chicago,"fragomen, del rey, bernsen & loewy, llp",il,A-16146-14467,2016-06-29,Certified,H-1B,INDIA,2016-09-07,500 jackson street,None,columbus,UNITED STATES OF AMERICA,immigration manager,cummins inc.,39800,8123775000,,47201,in,1919,,,INDIANAPOLIS,Master's,2016,2016,9
179276,boston,"fragomen, del rey, bernsen & loewy, llp",ma,A-14112-62642,2014-05-01,Certified-Expired,L-1,SOUTH KOREA,2014-10-15,440 terry ave n,,seattle,UNITED STATES OF AMERICA,immigration specialist,amazon corporate llc,88400,2062661000,,98109,washington,1999,N,SOUTH KOREA,BELLEVUE,Master's,2014,2014,10
220684,washington,palma yanni pc,dc,A-15049-51840,2015-02-23,Certified,H-1B,CHINA,2015-09-02,"3900 wisconsin avenue, n.w.",,washington,UNITED STATES OF AMERICA,benefits analyst iii human resources,fannie mae,2400,2027527000,,20016,district of columbia,1938,A,CHINA,MONTGOMERY VILLAGE,Master's,2015,2015,9
327659,iselin,"nair law group, a professional corporation",nj,A-16179-26494,2016-10-27,Certified,H-1B,INDIA,2016-12-07,425 amwell road,SUITE 204A,hillsborough,UNITED STATES OF AMERICA,ceo,"r3 technology inc.,",48,7326585233,,8844,nj,2007,,,CRANSTON,Bachelor's,2016,2016,12
302593,newport beach,lmg law group,ca,A-14329-28884,2014-11-25,Certified,H-1B,SOUTH KOREA,2015-06-02,1270 broadway suite 305,,new york,UNITED STATES OF AMERICA,president,"daniel j. park, c.p.a., p.c.",5,2125634242,,10001,new york,2001,A,SOUTH KOREA,BAYSIDE,Master's,2014,2015,6
245776,silver spring,international services corporation,md,A-13168-72527,2013-06-17,Denied,H-1B,PHILIPPINES,2015-06-19,1000 s. main street,P.O. BOX 2850,florence,UNITED STATES OF AMERICA,superintendent,florence unified school district #1,1200,5208663500,,85132,arizona,1974,A,PHILIPPINES,ROSEDALE,Master's,2013,2015,6
34903,new york,barst mukamal & kleiner llp,ny,A-15179-92137,2015-08-05,Certified-Expired,H-1B,INDIA,2016-02-04,1 commvault way,None,tinton falls,UNITED STATES OF AMERICA,"manager, benefits","commvault systems, inc",1050,7328704000,,7724,nj,1996,,,EATONTOWN,Bachelor's,2015,2016,2
318518,west lake hills,"fosterquan, llp",tx,A-14283-14697,2014-10-24,Certified-Expired,H-1B,CHINA,2015-03-19,720 brazos st,SUITE 600,austin,UNITED STATES OF AMERICA,controller,zilliant incorporated,106,5125318500,,78701,texas,1998,A,CHINA,LEANDER,Doctorate,2014,2015,3
203743,san francisco,berry appleman & leiden llp,ca,A-13324-16963,2013-10-18,Certified,H-1B,INDIA,2015-06-24,500 oracle parkway,,redwood shores,UNITED STATES OF AMERICA,immigration specialist,"oracle america, inc.",115000,6505067000,,94065,california,1977,A,INDIA,FOSTER CITY,Bachelor's,2013,2015,6
20992,hartford,robinson & cole llp,ct,A-16028-66525,2016-02-08,Certified,H-1B,CHINA,2016-06-09,one tower square,None,hartford,UNITED STATES OF AMERICA,executive counsel,the travelers indemnity company,28277,8609543335,,6183,ct,2004,,,WEST SIMSBURY,Doctorate,2016,2016,6
199983,,,,A-15281-26321,2015-11-25,Withdrawn,F-1,CHINA,2015-12-28,"2 wall street, 8th floor",None,new york,UNITED STATES OF AMERICA,president,columbia international college,8,2128251046,,10005,ny,2009,,,NEW YORK,Master's,2015,2015,12
33989,houston,reddy & neumann p.c.,tx,A-15253-16197,2016-01-07,Certified,,INDIA,2016-05-05,1231 greenway drive,SUITE # 230,irving,UNITED STATES OF AMERICA,president,globus it incorporated,31,2142818883,,75038,tx,2008,,,PHOENIX,Bachelor's,2016,2016,5
353720,san diego,"fragomen, del rey, bernsen, & loewy, llp",ca,A-14342-31897,2015-04-03,Certified-Expired,H-1B,INDIA,2015-10-19,5775 morehouse drive,None,san diego,UNITED STATES OF AMERICA,immigration specialist - qualcomm hr,"qualcomm, inc.",27800,8586511440,,92121,ca,1985,,,SAN DIEGO,Master's,2015,2015,10
279008,arlington,erickson immigration group,va,A-16021-63581,2016-04-26,Certified,H-1B,CHINA,2016-07-06,2065 hamilton ave.,None,san jose,UNITED STATES OF AMERICA,sr. global mobility specialist,ebay inc.,14551,4083764952,,95125,ca,1995,,,SANTA CLARA,Master's,2016,2016,7
50879,new york,"fragomen, del rey, bernsen & loewy, llp",ny,A-16216-38691,2016-08-24,Certified,H-1B,INDIA,2016-11-09,2207 bridgepointe parkway,None,san mateo,UNITED STATES OF AMERICA,senior mobility specialist,sony interactive entertainment network america llc,140900,2019306654,,94404,ca,2010,,,SAN MATEO,Master's,2016,2016,11
310280,mount aukum,law offices of priscilla j. cortez,ca,A-13120-60457,2013-05-01,Certified-Expired,TN,MEXICO,2015-02-05,851 traeger ave.,SUITE 200,san bruno,UNITED STATES OF AMERICA,human resources director,"hitachi solutions america, ltd.",150,6506157600,,94066,california,1990,A,MEXICO,IRVINE,Master's,2013,2015,2
306107,,,,A-15055-53598,2015-02-25,Certified,L-1,INDIA,2015-09-17,211 quality circle,,college station,UNITED STATES OF AMERICA,immigration specialist,cognizant technology solutions us corporation,35000,2012909573,,77845,texas,1994,N,INDIA,JERSEY CITY,Bachelor's,2015,2015,9
339681,orlando,silzerlaw chartered,fl,A-15014-42281,2015-01-14,Certified,H-1B,JAPAN,2015-08-17,600 s. clyde morris blvd.,,daytona beach,UNITED STATES OF AMERICA,human resources manager/college of aviation,embry-riddle aeronautical university,6000,3862266253,,32114,florida,1926,A,JAPAN,DAYTONA BEACH,Bachelor's,2015,2015,8
97570,north kansas city,mccrummen immigration law group,mo,A-13205-82631,2013-08-26,Certified-Expired,H-1B,JORDAN,2015-03-30,6200 sprint parkway,,overland park,UNITED STATES OF AMERICA,manager,sprint nextel corporation,39331,9133159365,,66251,kansas,1938,Y,UNITED ARAB EMIRATES,OVERLAND PARK,Master's,2013,2015,3
244565,dallas,jmo firm pllc,tx,A-16071-83504,2016-03-17,Certified,H-1B,INDIA,2016-06-29,160 south industrial blvd,None,calhoun,UNITED STATES OF AMERICA,global relocation manager,"mohawk industries, inc.",20972,2143094355,,30701,ga,1878,,,KENNESAW,Bachelor's,2016,2016,6
123313,beverly hills,law offices of neil j sheff,ca,A-16130-07489,2016-05-24,Certified,F-2,ISRAEL,2016-08-10,8889 w olympic blvd.,PH,beverly hills,UNITED STATES OF AMERICA,attorney/president,"tofer & associates, a professional law corporation",13,3102779000,,90211,ca,2008,,,LOS ANGELES,High School,2016,2016,8
36458,los angeles,tafapolsky and smith llp,ca,A-16075-84565,2016-04-06,Certified,L-1,INDIA,2016-07-05,one microsoft way,None,redmond,UNITED STATES OF AMERICA,microsoft in-house attorney,microsoft corporation,60000,4255383872,,98052,wa,1975,,,BELLEVUE,Master's,2016,2016,7
189910,burlington,trupti n patel and associates,ma,A-15349-51073,2016-03-11,Certified,H-1B,INDIA,2016-06-16,2 technology drive,None,westborough,UNITED STATES OF AMERICA,director of human resources,"eclinicalworks, llc",1395,5088362700,,1581,ma,1999,,,SHREWSBURY,Master's,2016,2016,6
21407,houston,law offices of herrera & associates pllc,tx,A-16053-75386,2016-02-24,Certified,H-1B,VENEZUELA,2016-06-10,5975 armour dr,None,houston,UNITED STATES OF AMERICA,president,pf falcon inc,8,7136721069,,77020,tx,2006,,,KATY,Master's,2016,2016,6
330876,santa clara,"fragomen, del rey, bernsen & loewy, llp",ca,A-16092-92121,2016-06-03,Certified,L-1,CHINA,2016-09-14,3061 zanker road,None,san jose,UNITED STATES OF AMERICA,human resources,"advantest america, inc.",540,4084563600,,95134,ca,1954,,,AUSTIN,Bachelor's,2016,2016,9
125534,houston,harry gee & associates pllc,tx,A-14213-94692,2014-09-02,Certified-Expired,H-1B,INDIA,2015-01-27,5910 fm 1488,,magnolia,UNITED STATES OF AMERICA,human resources manager,"wm logistics, llc",5400,7132651524,,77354,texas,2011,A,INDIA,THE WOODLANDS,Master's,2014,2015,1
21236,,,,A-15350-51706,2015-12-16,Certified,H-1B,INDIA,2016-05-04,3 ethel rd,SUITE# 302,edison,UNITED STATES OF AMERICA,director,siri infosolutions inc,160,7327771515,,8817,nj,2007,,,NORTH  PROVIDENCE,Bachelor's,2015,2016,5
279384,chicago,"groupon, inc.",il,A-15093-63979,2015-04-03,Certified-Expired,L-1,SPAIN,2015-11-12,600 w chicago ave,SUITE 400,chicago,UNITED STATES OF AMERICA,immigration paralegal,"groupon, inc.",11843,3124595489,,60654,il,2008,,,SEATTLE,Master's,2015,2015,11
286691,wayne,law offices of david piver,pa,A-15327-42471,2015-12-03,Certified,F-1,INDIA,2016-05-06,101 bullitt lane,SUITE 205,louisville,UNITED STATES OF AMERICA,immigration manager,"v-soft consulting group, inc.",558,5024258425,,40222,ky,1997,,,SAN JOSE,Master's,2015,2016,5
24060,san jose,baker law corporation,ca,A-14272-11303,2014-10-14,Certified-Expired,H-1B,INDIA,2015-03-10,4650 cushing parkway,,fremont,UNITED STATES OF AMERICA,global mobility specialist,lam research corporation,6600,5105720200,,94538,california,1980,N,INDIA,CLIFTON PARK,Master's,2014,2015,3
3275,santa clara,"fragomen, del rey, bernsen & loewy, llp",ca,A-14101-59895,2014-07-21,Certified-Expired,H-1B,INDIA,2015-02-03,2701 san tomas expressway,,santa clara,UNITED STATES OF AMERICA,"senior manager, hr operations",nvidia corporation,7924,4084862000,,95050,california,1993,Y,INDIA,SUNNYVALE,Master's,2014,2015,2
242372,troy,fakhoury law group,mi,A-14287-15503,2014-10-14,Certified-Expired,H-1B,INDIA,2015-03-11,2035 lincoln highway,"SUITE 3000, EDISON SQUARE WEST",edison,UNITED STATES OF AMERICA,human resource officer,larsen & toubro infotech limited,1700,7322486112,,8817,new jersey,1997,Y,INDIA,MANCHESTER,Bachelor's,2014,2015,3
232653,boston,"fragomen, del rey, bernsen & loewy, llp",ma,A-16139-11524,2016-06-21,Certified,H-1B,SWITZERLAND,2016-09-23,440 terry ave n,None,seattle,UNITED STATES OF AMERICA,immigration specialist,amazon corporate llc,230800,2062661000,,98109,wa,1999,,,SEATTLE,Master's,2016,2016,9
335015,palo alto,dentons us llp,ca,A-15111-68879,2015-05-08,Certified-Expired,,SOUTH KOREA,2015-11-19,101 second street suite 1200,None,san francisco,UNITED STATES OF AMERICA,partner,rowbotham & company,21,4154331177,,94105,ca,1991,,,EMERYVILLE,Master's,2015,2015,11
156395,st. louis,lowenbaum law,mo,A-16090-91120,2016-04-18,Certified,H-1B,INDIA,2016-07-15,555 maryville university drive,SUITE 600,saint louis,UNITED STATES OF AMERICA,director of human resources,"perficient, inc",2153,3145293600,,63141,mo,1999,,,REDWOOD CITY,Bachelor's,2016,2016,7
149050,indianapolis,indiana university office of vice president and general counsel,in,A-15148-80432,2015-06-30,Certified-Expired,H-1B,SOUTH KOREA,2015-12-09,poplars 221,400 E SEVENTH ST,bloomington,UNITED STATES OF AMERICA,"associate director, scholar services",indiana university,19889,8128559086,,47405,in,1820,,,CROWN POINT,Doctorate,2015,2015,12
