Unnamed: 0.1,Unnamed: 0,RA_ICRS,DE_ICRS,Source,Plx,PM,pmRA,pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,BP-RP,BP-G,G-RP,pscol,Teff,Dist,Rad,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,SpType-ELS
154541,54541,58.30007509631,56.44822105401,469576681516260864,0.1793,0.83,0.381,0.738,16.123564,0.002828,16.58654,0.004771,15.47877,0.004304,,,1.10777,0.462976,0.644794,,11998.8,3115.9062,1.5016,44.81852,,,0.90024894,B      
112288,12288,73.93674510121,42.12400760028,201931190255164544,0.4379,2.754,1.151,-2.502,11.806903,0.00278,11.90358,0.002883,11.607883,0.003826,,,0.295697,0.096677,0.19902,,12105.6,2897.1694,5.0545,244.95651,3.576,,0.47055092,B      
60422,60422,297.40648768183,37.42295473841,2072049939115305984,0.4693,5.945,-0.22,-5.941,14.148893,0.002767,14.408822,0.002948,13.735729,0.003874,13.544494,0.09883,0.673093,0.259929,0.413164,,7548.4,1925.1702,1.957,12.537688,1.748,1.04,0.4991748,A      
112275,12275,73.56303388579,41.99394019909,201919404865779200,0.2056,1.293,-0.18,-1.28,15.045052,0.00277,15.352521,0.003109,14.555416,0.003932,,,0.797105,0.307469,0.489635,,11315.0,3678.5967,2.3327,83.8403,2.882,,0.56921333,B      
163280,63280,19.04432409567,61.27752743761,510552387508189056,0.3807,1.107,-1.104,0.072,13.497855,0.002762,13.911704,0.002902,12.896393,0.003808,,,1.015311,0.413849,0.601462,,12626.6,2777.445,3.9945,296.7292,3.765,,0.51994795,B      
17683,17683,46.42089796664,50.01915768427,439683056296810752,1.0861,8.51,6.37,-5.643,12.858801,0.002763,13.322002,0.002869,12.227548,0.003796,11.971316,0.024208,1.094455,0.463202,0.631253,,6785.0,867.495,2.4352,11.599088,1.682,1.53,0.39013657,A      
34587,34587,265.58190011069,67.4873979424,1634347863447145984,2.3138,5.678,5.269,-2.114,9.490516,0.002873,9.520067,0.002961,9.317786,0.003837,9.254428,0.005787,0.202281,0.029552,0.172729,1.6338,9602.3,441.6395,2.3087,39.150955,2.341,0.384,0.7100398,A      
58100,58100,301.63397563982,34.64342148092,2058418125225881216,1.4247,3.765,3.447,-1.514,11.409479,0.002776,11.626308,0.002849,11.054651,0.003793,10.904587,0.019376,0.571656,0.216828,0.354828,,6782.9,708.0405,2.4864,10.138241,1.633,1.601,0.3895189,A      
56733,56733,296.77864035635,35.58074963299,2047588210588191616,0.3262,5.232,-2.012,-4.829,13.975955,0.002784,14.270791,0.003247,13.517157,0.003947,13.319043,0.061977,0.753634,0.294836,0.458798,,7617.4,2165.9114,2.5461,33.45131,2.15,0.831,0.4489004,A      
100535,535,76.03776921236,29.77852398122,155930750483113216,0.4352,2.272,1.245,-1.901,14.116362,0.002774,14.321772,0.002924,13.765597,0.003882,,,0.556174,0.20541,0.350764,,9870.4,2386.8022,2.0352,28.14395,2.249,,0.52598524,B      
93782,93782,101.16289849537,-6.20307595736,3100301737234454656,0.2832,0.346,0.304,-0.166,13.15494,0.002772,13.474394,0.002915,12.673006,0.003832,12.517956,0.02985,0.801388,0.319454,0.481934,,6826.1,2897.2332,5.3195,60.28084,2.466,0.622,0.33040076,A      
32572,32572,94.15398352518,57.1076073424,998100513546687104,1.8667,1.205,-1.098,0.497,10.363126,0.00279,10.419535,0.002828,10.238943,0.003793,10.18067,0.012237,0.180592,0.056409,0.124183,,8921.8,595.0318,2.1386,21.294388,2.043,0.444,0.5711892,A      
163667,63667,22.83687986559,61.8218378897,510790259976515328,0.3791,1.888,-1.778,-0.635,11.838405,0.002883,12.148656,0.003433,11.340221,0.005073,,,0.808435,0.310251,0.498183,,16856.7,2507.7493,5.5769,2012.6112,6.174,,0.38651544,B      
55153,55153,299.08445670258,32.74828197568,2034274945854084096,0.945,4.941,4.1,-2.757,12.245509,0.002761,12.442168,0.00285,11.915998,0.003803,11.800984,0.013573,0.526171,0.196659,0.329512,,7661.8,1013.5987,2.1574,14.7643795,1.808,1.006,0.47008765,A      
82903,82903,92.01608436893,-6.82972566642,3018242847986886784,0.6636,1.265,-0.355,-1.214,15.081934,0.002794,15.967059,0.004991,14.151006,0.004151,13.836406,0.118095,1.816053,0.885125,0.930928,,7436.8,2218.1548,3.8869,13.753301,1.755,1.302,0.29811996,A      
180566,80566,259.24695106188,43.12163738495,1360405091145284224,0.0369,4.801,-4.797,-0.203,15.601753,0.002893,15.58722,0.004336,15.54647,0.006692,,,0.040751,-0.014533,0.055284,,10499.2,11119.93,2.9125,97.60641,2.861,0.297,0.47817776,B      
97823,97823,106.57269206849,3.83612671404,3116278702036511744,0.3548,2.186,-1.045,-1.92,11.396403,0.002819,11.524122,0.002884,11.143733,0.003795,11.035064,0.00908,0.380389,0.127719,0.25267,,7569.4,630.2023,1.7805,9.347461,1.656,0.929,0.51748073,A      
97367,97367,106.68896503711,0.84179314095,3114364005618131968,0.7668,1.195,0.085,-1.192,12.005796,0.002769,12.061488,0.002934,11.887793,0.00381,11.844443,0.028481,0.173696,0.055693,0.118003,,9337.3,1263.5399,2.0966,29.783464,2.213,0.372,0.54901576,A      
168262,68262,38.47816292671,62.76425240721,514023786233932288,0.1523,1.142,-1.061,0.422,16.974709,0.002805,17.550795,0.00526,16.24301,0.004694,,,1.307785,0.576086,0.731699,,10147.1,3790.3875,1.6085,25.875689,2.236,,0.68000865,B      
50348,50348,332.0634921001,52.62304419927,2004413481321372928,2.1019,3.934,3.762,-1.153,11.204383,0.002835,11.426711,0.003247,10.806608,0.003914,10.662888,0.013618,0.620103,0.222328,0.397775,,7354.6,491.4417,1.8638,8.171658,1.598,1.067,0.5127784,A      
124373,24373,71.83678248777,50.54492597558,259476502119950464,0.1791,0.21,0.205,-0.045,14.691283,0.002766,15.095158,0.003035,14.096216,0.003858,,,0.998941,0.403874,0.595067,,11916.4,4444.314,3.7882,282.65747,3.663,,0.49576977,B      
107962,7962,80.82399207736,39.96468582338,193964197721220992,0.3428,1.75,0.632,-1.632,14.219183,0.002769,14.549155,0.003126,13.709734,0.003859,,,0.839421,0.329972,0.509449,,9614.0,4397.3457,4.5854,59.167923,2.522,0.411,0.3946317,B      
98665,98665,92.86297433635,1.66830658093,3123135806303122304,1.9094,5.899,-1.157,-5.784,10.511989,0.002784,10.872232,0.003094,9.976499,0.003874,9.757671,0.007225,0.895733,0.360243,0.53549,,6808.9,492.59,3.4609,23.63252,1.974,1.118,0.3183892,A      
168729,68729,35.96800773702,63.59666268364,514365837431506304,0.2253,1.389,-1.346,-0.343,14.898454,0.002762,15.27265,0.002987,14.330034,0.003876,,,0.942616,0.374196,0.568419,,10168.0,5718.1626,4.6197,102.665344,2.861,0.326,0.41363245,B      
90058,90058,111.13948093018,-7.41294385464,3054699045799355008,0.6991,3.764,-3.577,-1.173,13.247607,0.002769,13.459646,0.002986,12.895306,0.003831,12.801854,0.073529,0.564341,0.212039,0.352302,,7431.3,1291.6866,1.8034,9.9733925,1.665,1.089,0.54917115,A      
26212,26212,1.18181491618,73.20430789683,537563368106692992,1.3667,3.388,-3.381,0.203,11.691833,0.00277,11.998823,0.002978,11.218245,0.003811,11.025994,0.027141,0.780579,0.306991,0.473588,,7479.4,692.0834,2.3838,17.139471,1.857,1.061,0.47666085,A      
23737,23737,28.69564001167,65.63788151989,518370911609290880,0.2725,2.078,-2.065,-0.225,14.890842,0.002766,15.620118,0.003188,14.043076,0.003853,13.742615,0.082998,1.577043,0.729276,0.847767,,8503.8,2432.9888,3.7813,117.89776,2.803,0.439,0.3528324,A      
134537,34537,10.36736135769,62.56401907391,427777853633144832,0.279,2.813,-2.71,-0.757,16.552181,0.002812,17.037155,0.01979,15.699084,0.011776,,,1.338071,0.484974,0.853097,,9694.9,4200.293,2.3396,44.751797,2.407,0.383,0.48586127,B      
12927,12927,9.14689190528,49.15009341032,391317979331254016,1.4309,6.702,-4.734,-4.744,11.547201,0.002783,11.67488,0.002857,11.313896,0.003797,11.210186,0.012519,0.360984,0.127679,0.233305,,8112.3,788.1183,1.975,11.201741,1.756,0.567,0.551029,A      
4704,4704,75.98837037477,39.81674083714,200530064547460352,1.2505,5.531,3.842,-3.978,9.944987,0.002763,10.193413,0.00281,9.52931,0.003788,9.36306,0.017295,0.664103,0.248425,0.415677,,8359.1,717.7339,4.8892,126.914154,2.914,0.378,0.32283324,A      
98564,98564,93.21915853897,0.00793960087,3121923839549647104,1.739,5.097,1.418,-4.896,10.571329,0.002772,10.669848,0.002826,10.382323,0.003792,10.290346,0.012538,0.287525,0.098519,0.189006,,9190.7,659.5239,2.3309,26.801304,2.152,0.418,0.5895028,A      
168189,68189,37.82161176383,62.11012645477,513975442081327616,0.1766,0.89,-0.874,-0.165,16.170685,0.002779,16.69691,0.003821,15.466559,0.004005,,,1.230351,0.526226,0.704125,,10689.7,4103.6978,2.3015,70.349396,2.712,0.249,0.5284844,B      
131300,31300,6.22455779509,53.88338052264,419516466862713856,0.7132,2.135,-1.952,-0.864,10.613903,0.002777,10.665063,0.00285,10.492707,0.003792,,,0.172356,0.05116,0.121196,,11641.0,2650.7292,7.2278,237.73698,3.51,,0.41923925,B      
156797,56797,56.9442071488,70.54937635189,495129155642715648,1.3766,2.511,-1.7,1.849,8.777927,0.002774,8.977793,0.002864,8.404772,0.003861,8.233963,0.006102,0.573021,0.199865,0.373156,,10159.7,609.4574,5.9963,490.75217,4.026,,0.38651246,B      
56223,56223,293.12326213474,31.61591179761,2044886985394506752,0.4789,3.614,-0.906,-3.499,13.535632,0.002768,13.782227,0.002902,13.14069,0.003844,12.947841,0.042722,0.641537,0.246594,0.394942,,7098.5,2450.9675,3.2542,15.222439,1.796,1.25,0.3888154,A      
183413,83413,300.98984470089,20.92777700991,1823820861104118400,0.0861,4.827,-1.935,-4.422,15.604479,0.002785,15.832678,0.003425,15.156673,0.006049,,,0.676004,0.228199,0.447805,,9903.9,4968.635,2.3952,153.00931,3.05,0.303,0.3631188,B      
7799,7799,59.5279291263,48.33955324707,247000893434730624,1.8408,13.327,0.732,-13.307,10.980064,0.002771,11.267024,0.002856,10.524277,0.0038,10.315573,0.006423,0.742747,0.28696,0.455788,,7601.4,510.1772,2.3906,18.766846,1.897,0.996,0.41036642,A      
180014,80014,224.97041628423,19.62890685391,1261013053920006784,0.4642,18.034,-14.235,-11.072,15.620806,0.00287,15.495237,0.003754,15.879077,0.004838,,,-0.38384,-0.125568,-0.258271,,23500.2,31035.719,3.6583,,,,,B      
28517,28517,153.16658430123,31.24560338727,742528514661552000,1.4174,26.429,-22.269,-14.233,9.89734,0.002828,10.015104,0.003485,9.673982,0.00416,9.578314,0.006153,0.341123,0.117764,0.223358,,7533.6,727.2634,4.0698,39.437336,2.223,0.803,0.27238637,A      
8672,8672,70.07307081482,48.47716360428,257522944835718144,0.6404,2.948,2.677,-1.234,14.893276,0.002762,15.433738,0.003005,14.189478,0.003877,14.065047,0.119847,1.24426,0.540462,0.703798,,6478.2,2067.5042,2.6103,8.523917,1.615,1.058,0.30906236,A      
55397,55397,298.11408460979,33.20901984376,2035090955269156480,0.6998,3.898,-1.656,-3.529,13.76331,0.002774,14.082777,0.003001,13.278664,0.003865,13.041846,0.042756,0.804113,0.319468,0.484646,,7179.1,1172.3428,1.6529,8.352271,1.59,1.292,0.49742123,A      
184091,84091,296.9671917669,19.0558930578,1824588904392961536,1.2664,6.505,-2.061,-6.17,9.544435,0.002766,9.5785,0.00281,9.451918,0.003796,9.390566,0.008289,0.126582,0.034065,0.092517,,10423.3,879.9916,4.1469,147.16852,3.097,0.285,0.41316628,B      
94268,94268,105.7150590965,-3.89540814475,3101831291047332352,0.7437,1.073,-1.066,-0.118,12.516905,0.002774,12.709126,0.003167,12.18493,0.003874,12.037623,0.146006,0.524197,0.192222,0.331975,,7713.5,1094.7327,2.1125,18.412912,1.896,0.955,0.47764397,A      
136204,36204,3.73448272096,61.88816357229,429729005737505792,0.1925,1.865,-1.82,-0.409,14.214973,0.002766,14.66298,0.002961,13.566844,0.003814,,,1.096136,0.448007,0.648129,,9944.2,7840.1704,10.3942,336.1782,3.604,0.227,0.24523275,B      
150076,50076,41.00022577414,57.52358826362,463873033665749376,0.2208,0.94,-0.928,-0.154,15.728797,0.002796,16.288914,0.006421,14.941096,0.005564,,,1.347817,0.560117,0.787701,,9971.5,3960.308,3.0908,88.91356,2.766,0.355,0.44243056,B      
115983,15983,74.39800814628,46.22699108436,206582463740061952,0.1768,1.194,0.649,-1.002,16.696634,0.002828,17.098402,0.006472,16.102785,0.007,,,0.995617,0.401768,0.593849,,9646.5,3712.6868,1.4172,15.13165,,,0.7499963,B      
160839,60839,29.62587049903,62.74862760797,508858040089758336,0.2894,2.18,-2.102,0.579,13.661623,0.00276,13.969122,0.002825,13.177187,0.003807,,,0.791935,0.307499,0.484436,,10028.1,3985.4268,5.0448,150.28146,3.089,0.304,0.39780757,B      
11722,11722,31.5016152736,44.97883262709,352547378267538560,1.1589,4.337,-4.335,-0.15,11.183759,0.002792,11.229194,0.002942,11.088638,0.003849,11.057971,0.010236,0.140555,0.045435,0.09512,,9304.5,831.1924,1.9171,25.499632,2.146,0.353,0.7433784,A      
85893,85893,118.99236109681,-11.4363116817,3036501406800561664,1.6436,3.773,-3.754,-0.378,9.455163,0.002767,9.467173,0.002853,9.407781,0.003794,9.365317,0.005802,0.059392,0.01201,0.047382,,9301.2,622.5403,3.0514,59.857197,2.511,0.458,0.4124728,A      
7196,7196,47.2594329403,44.07100395603,240800231965501568,0.8558,1.393,-1.017,-0.952,11.572312,0.002823,11.824379,0.003288,11.166498,0.003966,11.021952,0.022467,0.657881,0.252067,0.405814,,7499.9,1082.8862,3.5659,38.388897,2.215,0.793,0.37041524,A      
174929,74929,13.39228149791,65.00106345004,524341328469977600,0.3723,2.753,-2.729,-0.358,15.111809,0.002774,15.589818,0.003342,14.441984,0.003879,,,1.147834,0.478009,0.669825,,9688.9,3363.8777,3.0284,42.737934,2.383,0.374,0.44696262,B      
171116,71116,30.19922612148,64.76168553738,518127988263407104,0.2779,0.502,-0.146,0.48,13.38183,0.002761,13.664396,0.002838,12.924205,0.0038,,,0.740191,0.282566,0.457625,,11165.6,3876.9824,5.0174,255.54176,3.522,0.214,0.4347697,B      
89864,89864,112.86254051317,-7.59180560885,3053931135702991360,1.0926,4.681,-4.04,-2.364,12.14798,0.002771,12.212837,0.004965,11.943323,0.004415,11.87165,0.023677,0.269514,0.064857,0.204657,,7968.3,1072.8466,1.9496,9.158344,1.689,0.478,0.427469,A      
87551,87551,107.80597081339,-10.92092477273,3046304515036176768,1.3926,1.817,-1.767,-0.427,11.005826,0.002777,11.041989,0.00292,10.922195,0.003795,10.881457,0.011784,0.119795,0.036163,0.083632,,9589.8,895.2638,2.2323,24.006836,2.157,0.203,0.52516377,A      
74104,74104,283.48277125666,63.52470638942,2253149945245470848,1.8567,11.047,-2.278,-10.81,10.693607,0.002764,10.845103,0.00288,10.424875,0.003791,10.319943,0.010213,0.420228,0.151496,0.268732,,7318.3,495.6776,2.0166,12.495999,1.733,1.194,0.46007723,A      
55344,55344,296.63070037617,33.16771896926,2034944788945118336,0.4492,4.137,-1.044,-4.003,14.582767,0.002769,14.880434,0.002921,14.102024,0.00384,13.846144,0.103566,0.77841,0.297668,0.480742,,7298.8,1858.28,1.7398,9.928053,1.652,1.194,0.4419294,A      
170449,70449,40.88801826162,64.87736065506,515884297345563008,0.3333,1.24,-0.025,1.24,15.462765,0.002774,15.992594,0.00396,14.758042,0.00398,,,1.234551,0.529829,0.704722,,9682.4,4471.0176,3.6535,42.890247,2.393,0.369,0.42670566,B      
91799,91799,110.61484064075,-1.65333365209,3061846421131569408,0.9382,1.542,-1.139,-1.04,11.705522,0.00277,11.85152,0.002871,11.442417,0.003804,11.314466,0.018419,0.409102,0.145998,0.263104,,7546.5,969.5641,2.4365,19.030807,1.901,1.013,0.42462718,A      
112706,12706,76.44193929115,43.01036122971,202227439921139456,0.2554,0.986,0.334,-0.928,15.655865,0.002781,15.917936,0.003729,15.228415,0.004183,,,0.689522,0.262072,0.42745,,9939.9,3721.9702,1.7415,25.8262,2.225,,0.59086424,B      
94703,94703,100.209997204,-4.71136950172,3103781481077735040,0.6091,1.001,-0.543,-0.84,11.64854,0.002766,11.801272,0.002865,11.369845,0.003801,11.244809,0.013473,0.431427,0.152733,0.278694,,9208.7,1793.205,4.4012,93.57786,2.753,0.412,0.38385358,A      
87862,87862,110.33091352018,-9.79435613489,3047560500919439232,0.9405,3.967,-3.938,0.473,11.384603,0.002777,11.508024,0.002828,11.145805,0.003791,11.048812,0.0233,0.362219,0.123422,0.238797,1.6408,7921.4,750.8639,2.131,22.996675,1.971,1.03,0.18680616,A      
159739,59739,30.04932215104,60.21816667707,507994648583507712,0.773,3.654,0.408,-3.631,16.266478,0.002796,17.025093,0.004132,15.327045,0.00415,,,1.698048,0.758616,0.939432,,15027.6,3411.2773,2.1984,30.140823,,,1.1220237,B      
54122,54122,299.82760637426,29.46008689845,2030064125539755008,0.1612,4.19,-1.347,-3.967,14.990805,0.002847,15.75593,0.00313,14.082531,0.003843,13.585952,0.136715,1.673399,0.765125,0.908274,,8400.0,5746.8696,9.6644,481.38818,3.013,0.373,0.29232603,A      
105115,5115,78.20529345574,39.12266246297,188287350465979264,0.1536,0.643,0.0,-0.643,16.876991,0.002821,17.388449,0.0064,16.186775,0.004865,,,1.201674,0.511457,0.690216,,9773.2,3901.5962,1.6282,22.08595,2.145,,0.59231734,B      
117232,17232,81.08411772191,45.24531539923,208860793569668736,0.2725,1.715,-1.134,-1.286,14.250367,0.002941,14.473635,0.004296,13.864172,0.004583,,,0.609463,0.223268,0.386195,,11823.2,3141.5034,2.3261,99.48232,3.022,,0.76722056,B      
57664,57664,303.86457267606,34.38966823639,2055755314215823104,0.3527,5.078,-2.22,-4.567,14.678337,0.00277,15.586324,0.00311,13.72291,0.003824,13.341241,0.051121,1.863414,0.907987,0.955427,,8392.8,2722.7905,6.0951,131.49957,2.907,0.398,0.2701423,A      
48858,48858,351.64535344445,57.13813209991,1997339910693050624,1.6933,6.009,2.807,-5.313,12.412557,0.00276,12.742419,0.002842,11.911413,0.003839,11.715389,0.023568,0.831006,0.329863,0.501143,,7132.6,556.3196,1.4939,5.4176345,1.476,0.879,0.54027426,A      
148852,48852,42.89896999951,56.78097171524,460603189161046016,0.5301,1.129,0.406,-1.054,14.184565,0.002787,14.655377,0.003058,13.505432,0.003871,,,1.149945,0.470813,0.679132,,12683.9,2205.644,2.601,105.986725,3.19,,0.6514295,B      
159328,59328,33.08709492901,59.99819530161,507509935754246400,0.4454,1.273,-1.127,-0.592,13.695198,0.002762,14.330426,0.002909,12.905849,0.003799,,,1.424577,0.635228,0.789349,,11606.7,2126.0012,4.1169,278.11197,3.625,,0.47175285,B      
21700,21700,49.16867437386,64.26790369568,490987398422023040,0.4163,2.434,-2.084,1.258,15.042525,0.002766,15.701595,0.003138,14.218461,0.003829,13.732083,0.076511,1.483134,0.65907,0.824064,,8198.9,2911.919,3.7974,39.368576,2.264,0.624,0.46875054,A      
153741,53741,59.58061053957,54.93930261557,468450712888441984,0.2565,0.16,0.089,-0.133,14.280525,0.002763,14.905356,0.002977,13.50048,0.003823,,,1.404877,0.624831,0.780046,,12698.0,2857.2773,3.9729,580.00903,4.33,,0.51459056,B      
81282,81282,102.64848062729,-13.13065803387,2952674468501867136,0.9398,3.827,-2.166,3.155,11.916462,0.002814,12.13229,0.003197,11.541107,0.003924,11.372318,0.019011,0.591183,0.215828,0.375355,,9647.1,853.3488,2.0166,47.59387,2.429,0.399,0.7903336,A      
62092,62092,303.60530606994,46.88883436657,2082562369770008576,0.7216,8.357,-3.443,-7.615,12.213338,0.002762,12.34112,0.00284,11.984412,0.003796,11.842741,0.053657,0.356708,0.127782,0.228926,,9075.4,1526.5903,2.7046,35.889164,2.257,0.51,0.5329747,A      
35188,35188,306.16206761338,8.69417743057,1752299244628034432,3.516,11.898,-3.236,-11.449,9.796866,0.002764,9.950495,0.0028,9.522045,0.003791,9.41816,0.009282,0.42845,0.153628,0.274821,,7172.8,268.4794,1.7085,8.394725,1.618,0.928,0.5757255,A      
97873,97873,106.93819030039,4.68748925381,3116489327233620992,1.0792,5.669,1.739,-5.396,11.669986,0.002762,11.782049,0.003334,11.420595,0.008909,11.321428,0.013373,0.361454,0.112063,0.249391,,7887.1,1056.5059,2.4888,14.926839,1.826,0.87,0.51967275,A      
8981,8981,73.00662186692,52.0826836245,260731933939033472,1.3961,2.297,-0.092,-2.295,12.676127,0.002763,13.109084,0.002895,12.066288,0.003799,11.793057,0.020247,1.042796,0.432957,0.609839,,6749.9,774.2083,2.2648,10.714417,1.686,1.131,0.43551368,A      
110927,10927,75.9641927948,40.64762881202,200847170574815744,0.4045,1.275,0.513,-1.167,11.767036,0.002783,11.877949,0.00295,11.548735,0.003886,,,0.329214,0.110913,0.218301,,12794.5,3365.3167,5.8746,355.01248,3.918,,0.4783022,B      
179007,79007,102.34196721102,40.2693712397,945383706997258112,0.3045,1.216,0.12,-1.21,14.64209,0.002812,14.666621,0.004838,14.257463,0.008364,,,0.409158,0.024531,0.384626,,14233.0,3394.3247,1.6566,101.19332,,,1.1483032,B      
100467,467,74.31805808166,28.67218207338,155002900108595456,0.4226,2.377,0.985,-2.163,14.184331,0.002767,14.503572,0.003203,13.685532,0.003843,,,0.818041,0.319242,0.498799,,10401.4,2256.9592,2.2527,50.039444,2.527,0.249,0.60763276,B      
14141,14141,24.80888125217,55.7585676948,409599490443820032,1.0023,8.339,7.06,-4.438,12.252511,0.002764,12.562249,0.002872,11.779343,0.003797,11.584345,0.013206,0.782907,0.309738,0.473168,,7127.0,881.4227,2.4888,16.351942,1.82,1.212,0.395476,A      
98192,98192,99.34674452033,-1.0883864467,3118944678436210944,1.1068,2.621,-2.101,-1.567,13.002408,0.002777,13.229886,0.002894,12.603904,0.003863,12.430349,0.056599,0.625982,0.227478,0.398504,,7393.6,840.7514,1.4082,5.8211837,1.534,0.368,0.6010201,A      
110931,10931,75.69511106246,40.54099254492,200851469839471872,0.1188,1.226,0.007,-1.226,15.635451,0.002786,15.870909,0.003272,15.19327,0.004209,,,0.677639,0.235457,0.442182,,11456.9,3888.3518,1.6709,45.25953,,,0.6979207,B      
162282,62282,24.20949091586,60.74779483618,509911440949655936,0.3572,1.815,-1.709,-0.612,14.123345,0.002769,14.302115,0.002873,13.812857,0.003838,,,0.489259,0.17877,0.310489,,10739.6,3198.6887,2.4464,48.35034,2.56,,0.53453094,B      
83735,83735,111.84313680091,-16.20346900007,3028392577270285056,0.0658,3.749,-3.004,2.242,12.126511,0.002774,12.251419,0.002839,11.882008,0.003829,11.798656,0.043973,0.369411,0.124908,0.244503,,9097.0,1794.1118,3.3566,71.588295,2.593,0.461,0.46304545,A      
105967,5967,78.26047287972,41.23292764704,189113186778328576,0.1384,0.563,0.236,-0.512,14.035205,0.002775,14.184759,0.002975,13.761484,0.003901,,,0.423275,0.149554,0.273721,,11786.4,5644.814,4.0023,294.6803,3.68,,0.4885172,B      
130759,30759,19.58827231665,59.40910011481,414040177402274560,0.3533,2.374,-2.296,0.603,13.937004,0.002761,14.263099,0.002896,13.427596,0.003827,,,0.835503,0.326095,0.509408,,11448.8,3597.511,3.8605,124.65204,3.089,0.211,0.46685934,B      
157534,57534,27.53179937548,57.17596962786,505701685801251200,0.1605,0.224,0.224,-0.005,14.735509,0.002778,14.811349,0.003012,14.577539,0.003899,,,0.23381,0.07584,0.15797,,13621.6,5449.7314,2.2137,157.20995,3.544,,0.7790017,B      
3261,3261,80.85457082547,38.76961883066,187709144789822208,2.3975,3.22,0.102,-3.218,10.813351,0.002765,10.998966,0.002819,10.489238,0.00379,10.348695,0.009728,0.509728,0.185616,0.324113,,7465.8,393.6374,1.622,8.317302,1.614,0.953,0.5496062,A      
63753,63753,292.6210358789,44.344625449,2126349492628892160,2.8569,17.628,-7.245,-16.07,8.575978,0.002774,8.607369,0.002849,8.48772,0.003795,8.436793,0.00638,0.11965,0.031391,0.088259,,9684.9,353.8439,2.6558,56.00376,2.506,0.401,0.5589028,A      
64381,64381,293.07780555113,56.2339982325,2142045502146991232,1.1326,2.843,-2.772,0.633,14.091426,0.005422,14.228663,0.003018,13.614993,0.00392,13.426658,0.122895,0.613669,0.137237,0.476433,,7102.3,1571.5826,1.6775,6.08157,1.498,1.155,0.43149322,A      
115355,15355,75.89081932743,45.23383920224,205870671697731840,0.2164,0.155,0.113,-0.106,15.942811,0.002791,16.46505,0.004407,15.23609,0.004102,,,1.22896,0.522239,0.706721,,11463.2,2999.7075,1.7923,51.091953,2.673,,0.68221176,B      
72000,72000,344.62424629599,68.10462599405,2213302754801704704,1.8028,3.044,2.297,-1.998,10.202321,0.002762,10.538285,0.002855,9.68822,0.003787,9.471201,0.007496,0.850065,0.335964,0.514101,,8331.2,581.3107,4.1162,67.35038,2.523,0.55,0.37936172,A      
139959,39959,0.36487900295,63.51057007669,431593365145917056,0.3618,0.907,-0.492,-0.762,16.131323,0.002995,16.486595,0.011726,15.28872,0.014153,,,1.197875,0.355272,0.842603,,11305.5,2749.3557,1.4742,31.814356,,,0.7381752,B      
